id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1337800855,05/12/2015,885000,3,2,2200,2880,2,0,0,1440,760,1904,0,98112,47.6308,-122.312,2440,4640
2391602350,02/13/15,334000,1,1,670,5750,1,0,0,670,0,1942,2011,98116,47.5624,-122.394,1170,5750
2877101340,03/18/15,426000,2,1,640,2500,1,0,0,640,0,1918,0,98117,47.6776,-122.361,1460,4200
7977201910,04/14/15,553000,3,1,1330,5100,1,0,0,900,430,1942,0,98115,47.6837,-122.291,1500,5100
6638900115,03/31/15,296000,2,1,750,4680,1,0,0,750,0,1948,0,98117,47.6919,-122.371,1450,4400
2587920110,02/17/15,428000,3,3,2230,32660,1,0,0,2230,0,1977,0,98042,47.3321,-122.105,2400,33120
2787720300,03/19/15,410000,3,2,1880,8424,1,0,0,1380,500,1977,0,98059,47.5116,-122.161,1970,8523
9829200495,03/25/15,921000,4,3,2310,5362,2,0,4,2010,300,1928,0,98122,47.6044,-122.284,2530,5960
1523089097,03/04/2015,496000,3,2,2520,37616,1,0,0,2520,0,1955,0,98045,47.4777,-121.763,1470,33750
1765100025,02/02/2015,253000,3,3,1440,9806,1,0,0,1440,0,1965,0,98030,47.3857,-122.212,1590,9782
3410600015,04/06/2015,250000,2,1,700,16828,1,0,0,700,0,1958,0,98092,47.3009,-122.125,2010,29316
7792000025,02/11/2015,340000,3,1,3180,27586,1,0,0,1400,1780,1969,0,98022,47.1986,-121.967,2180,27586
2810600015,04/27/15,400000,2,1,910,4000,1,0,0,910,0,1918,0,98136,47.5427,-122.388,1060,1346
8078380090,03/11/2015,626000,3,2,2150,7200,1,0,0,2150,0,1988,0,98029,47.5709,-122.018,2510,7222
5437400100,03/31/15,675000,4,3,2370,9679,2,0,0,2370,0,1984,0,98027,47.5631,-122.085,2290,7944
5021900090,03/06/2015,1100000,5,3,2830,18050,1,0,0,1630,1200,1958,0,98040,47.5773,-122.226,2370,14250
7518508625,04/16/15,900000,3,1,1560,3825,1.5,0,0,1390,170,1930,0,98117,47.6803,-122.387,1700,5100
8143000490,01/12/2015,374500,3,2,1330,8636,1,0,0,1330,0,1968,0,98034,47.7289,-122.203,1370,7475
5742600090,04/25/15,490000,3,1,960,5750,1,0,0,960,0,1951,0,98116,47.5689,-122.393,1520,5750
7212650850,04/27/15,304000,3,3,1710,6773,2,0,0,1710,0,1993,0,98003,47.2635,-122.312,2220,7551
3793501130,03/16/15,418000,4,3,2750,8471,2,0,0,2750,0,2003,0,98038,47.3671,-122.029,2610,7482
6052400625,03/26/15,406000,4,2,1920,6000,2,0,1,1920,0,1951,0,98198,47.4029,-122.321,1920,6000
9558020600,04/07/2015,425000,4,3,2460,5440,2,0,0,2460,0,2003,0,98058,47.448,-122.121,2460,5124
8682291390,04/03/2015,705000,2,3,2305,5580,1,0,0,2305,0,2007,0,98077,47.7203,-122.024,1440,5748
7686205020,03/12/2015,144975,2,1,900,7500,1,0,0,900,0,1940,0,98198,47.4177,-122.319,1350,7500
4054530090,04/29/15,783350,4,3,3290,35001,2,0,0,3290,0,1991,0,98077,47.7231,-122.038,4090,40371
3025059089,05/05/2015,950000,3,2,1700,8050,1,0,0,1130,570,1950,0,98004,47.6304,-122.218,2920,12239
1523059066,02/19/15,895000,3,2,2160,105415,1,0,0,2160,0,1991,0,98059,47.4806,-122.152,2760,9620
1917300025,01/27/15,122000,2,1,860,6000,1,0,0,860,0,1945,0,98022,47.2109,-121.985,1300,6000
3278602760,02/03/2015,369900,2,3,1770,1853,3,0,0,1770,0,2007,0,98126,47.5472,-122.371,1770,1924
1982200245,01/27/15,726000,3,3,1890,3880,1.5,0,0,1460,430,1915,0,98107,47.6642,-122.362,1010,3880
7227501745,03/25/15,368000,4,2,3160,11193,1,0,0,2410,750,1942,0,98056,47.4937,-122.184,1020,5940
8679600100,01/30/15,465000,5,2,1750,12491,1,0,0,1390,360,1961,0,98033,47.6995,-122.174,1560,12473
638100015,03/12/2015,445000,3,2,1540,67953,1,0,0,1540,0,1997,0,98059,47.5018,-122.126,1250,9100
3241600015,03/05/2015,250000,3,1,1130,7800,1,0,0,1130,0,1952,0,98118,47.5239,-122.288,1170,7800
808300490,05/05/2015,414000,4,3,2120,6497,2,0,0,2120,0,2003,0,98019,47.7241,-121.957,2230,6300
8121100015,05/05/2015,550000,3,1,1070,3713,1,0,0,1070,0,1917,0,98118,47.5683,-122.285,1290,3960
8568700015,04/23/15,446000,3,2,1460,9998,1,0,0,960,500,1958,0,98028,47.7434,-122.242,1460,9998
9349900110,02/17/15,355000,2,2,1140,2500,1,0,1,630,510,1988,0,98106,47.5707,-122.359,1500,5000
7849200315,02/05/2015,276000,2,1,1140,7200,1,0,0,1140,0,1923,1951,98065,47.5265,-121.823,1110,7200
2823059055,03/29/15,199000,3,1,1390,21262,1,0,0,1390,0,1958,0,98058,47.4454,-122.185,1560,10800
6190701110,04/20/15,419600,3,2,1680,8460,1,0,0,1180,500,1976,0,98133,47.7554,-122.353,1890,9529
2559950110,04/22/15,1234570,2,3,2470,609,3,0,0,1910,560,2011,0,98112,47.6182,-122.312,2440,1229
1023089140,01/06/2015,665000,3,2,1740,41275,1,0,0,1740,0,1974,1989,98045,47.4914,-121.763,2630,41275
3026059085,03/17/15,1290000,5,4,4090,290980,1,0,0,2920,1170,2002,0,98034,47.7161,-122.219,1880,9255
6600400090,01/13/15,207500,3,1,1640,9750,1,0,0,1640,0,1968,0,98042,47.3256,-122.141,1200,9750
3023039066,03/23/15,329500,3,1,1810,13068,1,0,0,1360,450,1941,0,98070,47.4482,-122.462,1400,13068
1523059201,02/17/15,749700,3,2,2280,77972,1,0,0,1460,820,1977,0,98059,47.4804,-122.151,2460,14430
9282801720,03/19/15,355000,4,2,2020,6000,1,0,0,1010,1010,1953,0,98178,47.5019,-122.235,1710,6000
9550202870,02/09/2015,417000,2,2,1090,4590,1,0,0,790,300,1915,0,98105,47.6677,-122.324,1390,4080
6625910100,02/03/2015,415000,3,3,2180,11100,1,0,0,1700,480,1979,0,98056,47.5162,-122.176,2350,11397
3629870110,04/22/15,595000,3,3,1910,3075,2,0,0,1910,0,2001,0,98029,47.5491,-122.005,1940,3485
925069111,05/07/2015,568000,3,2,1760,235224,1,0,0,1760,0,1973,0,98053,47.6735,-122.041,2320,87120
203100690,04/25/15,1078000,4,3,3160,42733,2,0,0,3160,0,1995,0,98053,47.6367,-121.958,1890,24000
3223059303,01/16/15,790000,4,3,3120,157875,2,0,0,3120,0,1977,0,98058,47.444,-122.187,1580,7050
2331300025,03/11/2015,967000,4,4,1860,4356,2,0,0,1860,0,1917,2005,98103,47.6785,-122.351,1860,4356
2288000090,04/29/15,980000,4,2,2260,17711,1,0,1,2260,0,1968,0,98040,47.5498,-122.214,2880,16594
3578700017,01/23/15,695000,4,3,3010,11393,2,0,0,3010,0,2005,0,98028,47.7389,-122.221,2810,11282
3449900090,04/10/2015,454200,4,3,2630,5379,2,0,0,2630,0,2004,0,98059,47.4977,-122.163,2630,5379
9232900165,01/23/15,418500,2,1,790,5800,1,0,0,790,0,1943,0,98117,47.6973,-122.36,1460,5800
824069156,04/29/15,570000,4,2,2000,46902,2,0,0,2000,0,1978,0,98075,47.5851,-122.072,2420,38130
3880900245,02/02/2015,700000,6,3,2790,4550,2.5,0,0,2790,0,1907,0,98119,47.627,-122.361,2590,4550
1322059002,03/19/15,350000,3,2,1980,273556,1,0,0,1040,940,1956,1999,98042,47.4012,-122.11,2180,217799
2426039313,02/18/15,277500,2,2,1190,1236,3,0,0,1190,0,2005,0,98133,47.7274,-122.357,1390,1756
5456000110,04/16/15,865000,5,3,2830,8854,1,0,0,1500,1330,1979,0,98040,47.5743,-122.209,2260,8604
6840701095,04/03/2015,548500,3,1,1740,4400,1.5,0,0,1740,0,1924,0,98122,47.6059,-122.3,1720,4400
321079066,04/23/15,430000,3,2,1810,349351,1.5,0,0,1810,0,2002,0,98010,47.3392,-121.897,2480,339332
2026049125,05/01/2015,310000,2,2,1030,2271,3,0,0,1030,0,1999,0,98125,47.7263,-122.314,1439,1387
1844500025,03/25/15,355000,4,1,1410,7693,1.5,0,0,1410,0,1953,0,98133,47.7604,-122.331,1330,8395
3541600405,01/27/15,621500,5,3,2140,15950,1,0,2,1370,770,1968,0,98166,47.4797,-122.358,2600,14273
1823049202,01/07/2015,326000,6,2,1930,8400,1,0,0,1030,900,1971,0,98146,47.4869,-122.34,1780,9520
5379802816,02/24/15,197000,4,1,1360,11175,1,0,0,1360,0,1961,0,98188,47.4551,-122.272,1340,9702
7504400750,01/05/2015,652427,4,3,2770,13129,2,0,0,2770,0,1979,0,98074,47.6268,-122.05,2400,13129
6145602355,02/25/15,325000,4,1,1640,3844,1.5,0,0,1460,180,1928,0,98133,47.7017,-122.354,1230,3844
3600057,03/19/15,402500,4,2,1650,3504,1,0,0,760,890,1951,2013,98144,47.5803,-122.294,1480,3504
2919201095,03/27/15,540000,3,1,1270,3840,1.5,0,0,1270,0,1926,0,98103,47.6896,-122.357,1270,4175
5248800625,03/16/15,385000,3,1,1070,4000,1,0,0,1070,0,1971,0,98108,47.5529,-122.305,1090,4000
5706201930,02/17/15,405000,3,2,1330,12500,1,0,0,1330,0,1966,0,98027,47.5263,-122.051,2310,12500
6600490300,01/26/15,230000,2,2,1300,3608,1,0,0,1300,0,2004,0,98198,47.3623,-122.309,1510,3608
8151600590,03/12/2015,360000,2,1,2320,11250,2,0,0,2320,0,1942,0,98146,47.504,-122.362,1620,11250
7936000252,05/11/2015,521000,2,1,1050,7500,1.5,0,3,1050,0,1910,0,98116,47.5577,-122.399,2540,13680
9272200090,02/04/2015,1598890,4,5,3780,6000,2,0,4,2770,1010,1910,1977,98116,47.5922,-122.388,2660,6000
8127700215,04/09/2015,862000,4,3,2220,4200,1.5,0,0,1310,910,1932,0,98199,47.6418,-122.394,2020,4940
3904901570,03/20/15,432250,3,3,1440,6232,2,0,0,1440,0,1985,0,98029,47.5658,-122.018,1740,5999
1238501116,01/23/15,478000,3,3,1570,9500,1,0,0,1070,500,1977,0,98033,47.6843,-122.185,2250,9583
2141310490,01/02/2015,625000,3,3,1920,8412,1,0,2,1460,460,1977,0,98006,47.5578,-122.132,2490,8700
3342103148,02/13/15,502500,5,3,2430,6168,2,0,0,2430,0,2007,0,98056,47.5237,-122.199,2150,8400
1770000090,04/07/2015,484000,3,2,1950,17400,1,0,0,1210,740,1976,0,98072,47.7424,-122.091,1900,17250
809000945,01/06/2015,563000,6,1,1730,2760,1.5,0,0,1250,480,1918,0,98109,47.6342,-122.353,1630,3200
4397000100,03/24/15,464000,4,3,3140,12591,2,0,0,3140,0,1993,0,98042,47.3826,-122.146,2650,11720
4310702775,02/03/2015,280000,2,4.8,800,1196,2,0,0,800,0,2003,0,98103,47.6972,-122.341,1020,1087
1446401460,04/22/15,122000,2,1,760,5280,1,0,0,760,0,1946,0,98168,47.483,-122.33,1710,6594
5602000025,02/26/15,251000,3,2,1200,10212,1.5,0,0,1200,0,1949,0,98022,47.206,-121.998,1280,10212
4249000100,04/14/15,803000,4,3,2790,7673,2,0,0,2790,0,1989,0,98052,47.6692,-122.136,2740,7837
7877400266,04/07/2015,206000,3,1,970,9360,1,0,0,970,0,1942,0,98002,47.2808,-122.225,1050,11348
7527200110,02/18/15,593700,3,3,2000,22000,2,0,0,2000,0,1979,0,98075,47.59,-122.081,2180,19800
3179100755,03/30/15,554663,3,2,1230,6802,1.5,0,0,1230,0,1940,0,98105,47.6712,-122.279,1850,6398
7338402690,04/01/2015,335000,6,2,2020,7071,1,0,0,1010,1010,1979,0,98108,47.5329,-122.294,2020,5000
5451210100,04/23/15,938000,4,3,2410,9886,1,0,0,1990,420,1975,0,98040,47.5351,-122.223,2530,10658
7523900300,04/07/2015,370000,4,3,2310,14745,1,0,0,1410,900,1993,0,98198,47.377,-122.31,2060,9678
7237300090,04/02/2015,335000,5,3,2400,4548,2,0,0,2400,0,2003,0,98042,47.371,-122.127,2200,4465
4083303815,04/21/15,695000,5,2,3160,3990,1.5,0,0,1870,1290,1923,0,98103,47.654,-122.337,1780,4240
6700390100,03/18/15,245000,3,3,1770,6187,2,0,0,1770,0,1992,0,98031,47.4034,-122.189,1650,7200
726049202,05/06/2015,335000,3,1,1020,10200,1,0,0,1020,0,1954,0,98133,47.7503,-122.348,1170,8188
7625702615,01/14/15,400000,2,1,610,4560,1,0,0,610,0,1918,0,98136,47.5498,-122.383,930,1392
2201500490,04/06/2015,435000,3,1,950,10080,1,0,0,950,0,1954,0,98006,47.572,-122.139,1060,10000
326049058,02/17/15,464500,5,2,2940,13425,1,0,0,1470,1470,1955,0,98155,47.7632,-122.29,1580,8200
8732800090,04/24/15,281000,3,2,1350,8737,1,0,0,1350,0,1966,0,98188,47.4378,-122.279,1600,8928
806800090,05/06/2015,275000,3,2,1890,5000,1,0,0,1890,0,2003,0,98092,47.3357,-122.175,2960,5421
7228500375,02/10/2015,430000,4,2,1990,4740,1,0,0,1080,910,1926,0,98122,47.6112,-122.303,1560,2370
3861400061,02/13/15,641000,3,2,1480,9603,1,0,0,1480,0,1952,0,98004,47.5915,-122.202,2660,10766
5450300195,03/27/15,830000,4,3,2090,13500,1,0,0,2090,0,1949,0,98040,47.573,-122.225,2130,13500
6303401050,02/20/15,132500,3,1,850,8573,1,0,0,600,250,1945,0,98146,47.503,-122.356,850,8382
7468900245,04/20/15,188200,3,1,1260,7265,1,0,0,1260,0,1954,0,98002,47.2979,-122.224,940,7200
2767601390,03/04/2015,632500,4,2,1770,5000,2,0,0,1770,0,1906,0,98107,47.6748,-122.386,1550,5000
1314300018,03/24/15,367500,3,4,1400,1343,2,0,0,1160,240,2005,0,98118,47.5483,-122.277,1400,1326
7585000110,03/26/15,201700,3,1,1010,9576,1,0,0,1010,0,1967,0,98001,47.2956,-122.272,1540,9576
822069112,04/23/15,1350000,4,5,5230,89298,2.5,0,0,5230,0,2002,0,98038,47.4097,-122.063,4110,107153
1387301730,02/02/2015,361000,3,2,1200,7236,1,0,0,1200,0,1975,0,98011,47.739,-122.194,1680,7800
3423049165,03/31/15,240000,3,1,1270,12733,1,0,0,1270,0,1955,0,98188,47.445,-122.276,1660,11536
3422059085,03/24/15,157340,2,1,900,23000,1,0,0,900,0,1953,0,98042,47.3576,-122.156,1460,8265
9294300600,04/15/15,1240000,4,3,3010,6139,2,0,4,2560,450,1950,1972,98115,47.6799,-122.268,2100,6798
2526059076,02/25/15,735000,6,3,3360,84506,1,0,0,2040,1320,1962,0,98052,47.715,-122.121,2190,43124
5451100490,01/15/15,884900,7,5,5370,10800,1.5,0,0,5370,0,1967,0,98040,47.538,-122.223,2310,10910
1437580600,03/31/15,1060000,5,5,4140,7924,2,0,0,4140,0,2005,0,98074,47.6102,-121.993,3960,8410
952003585,02/09/2015,866500,4,4,3080,4945,2,0,0,2010,1070,2014,0,98126,47.5662,-122.379,1220,4945
3066400750,04/13/15,705000,3,3,2500,10359,2,0,0,2500,0,1986,0,98074,47.6286,-122.051,2580,10142
6744700900,04/29/15,795000,4,3,2570,13450,1,0,4,1510,1060,1948,0,98155,47.7429,-122.285,3470,12615
1828300100,03/30/15,800000,4,3,3100,7807,2,0,0,3100,0,2003,0,98034,47.7151,-122.227,3100,7807
9297301015,04/08/2015,277284,3,2,1030,4800,1,0,0,930,100,1927,0,98126,47.566,-122.373,1540,4800
585000008,04/13/15,460000,2,1,1020,4002,1,0,0,1020,0,1953,0,98116,47.5828,-122.395,1780,5000
4070700300,05/04/2015,898888,3,3,2080,3729,2,0,0,2080,0,1996,0,98033,47.6731,-122.199,2080,4000
2473372250,01/21/15,312500,3,2,1490,9493,1,0,0,1490,0,1976,0,98058,47.4514,-122.134,2440,9600
2133010110,05/08/2015,455000,4,3,1770,13168,2,0,0,1770,0,1990,0,98019,47.7306,-121.966,2050,14859
9238500100,03/18/15,495000,4,3,2070,20280,2,0,0,2070,0,1968,0,98072,47.774,-122.134,2190,21560
1254200015,04/08/2015,625000,3,3,2260,5500,1.5,0,0,1280,980,1910,0,98117,47.681,-122.388,1790,5355
2540700110,02/12/2015,1905000,4,4,4210,18564,2,0,0,4210,0,2001,0,98039,47.6206,-122.225,3520,18564
1523049188,04/30/15,84000,2,1,700,20130,1,0,0,700,0,1949,0,98168,47.4752,-122.271,1490,18630
2112700600,05/13/15,415000,3,3,1640,5880,1,0,0,1240,400,1977,0,98106,47.5323,-122.351,1200,4760
3222049112,05/07/2015,449900,3,3,2780,8225,2,0,1,2780,0,1990,0,98198,47.3509,-122.323,720,9736
9348700490,04/10/2015,899000,4,3,3540,9349,2,0,0,3540,0,2003,0,98052,47.7046,-122.107,3280,7546
3022059066,01/30/15,472500,4,3,2960,223462,2,0,0,2960,0,2001,0,98030,47.3646,-122.211,2770,16482
3885803245,03/05/2015,1650000,5,4,3310,8400,2,0,0,3310,0,2000,0,98033,47.6914,-122.214,3430,8400
2623069067,03/05/2015,605000,3,3,2460,138085,2,0,0,2460,0,1977,0,98027,47.4572,-122.007,2090,219542
98020300,02/03/2015,759000,5,3,3490,8230,2,0,0,3490,0,2005,0,98075,47.5825,-121.97,3480,7331
3329510850,03/06/2015,286950,4,3,2080,9846,1,0,0,1240,840,1984,0,98001,47.3338,-122.268,1890,7977
1245500099,05/06/2015,702000,3,3,2190,8528,1,0,0,1760,430,1991,0,98033,47.6943,-122.209,2060,9811
4435000705,03/09/2015,255500,3,1,1350,8700,1.5,0,0,1350,0,1942,0,98188,47.4497,-122.289,1300,8700
2426059076,02/03/2015,680000,4,3,2700,37431,1,0,0,1600,1100,1978,0,98072,47.7258,-122.117,2290,37431
1823049144,01/28/15,225000,3,1,1000,9295,1,0,0,1000,0,1955,0,98146,47.484,-122.346,1320,13500
7335400215,05/05/2015,95000,1,1,760,5746,1,0,0,760,0,1915,0,98002,47.3046,-122.215,970,6696
1241900028,04/17/15,880000,5,3,3020,9187,2,0,0,3020,0,2007,0,98033,47.6806,-122.167,2250,9675
3942900115,04/21/15,445000,3,2,1360,4998,1,0,0,1360,0,1968,2014,98108,47.547,-122.302,1350,4998
5104511730,04/09/2015,549950,4,3,3780,6800,2,0,0,3780,0,2004,0,98038,47.3526,-122.012,3640,7326
2916600110,04/30/15,214946,3,2,1290,8688,1,0,0,1290,0,1980,0,98042,47.3655,-122.08,1750,9090
6929602605,02/03/2015,205000,3,2,1200,8631,1,0,0,1200,0,1959,0,98198,47.3864,-122.308,1564,8115
1775800740,02/06/2015,414250,4,2,1640,13566,1,0,0,1120,520,1977,0,98072,47.7423,-122.099,1470,13530
1773101340,02/02/2015,399950,4,3,1920,4400,1,0,0,960,960,1906,0,98106,47.5532,-122.365,1040,4400
1115800110,01/09/2015,524000,3,2,1310,9471,1,0,0,1310,0,1970,0,98052,47.6644,-122.148,2100,9449
2131701240,01/08/2015,349950,2,1,1050,6317,1.5,0,0,1050,0,1913,0,98019,47.7364,-121.981,1600,9616
534000112,02/03/2015,348000,2,3,1270,1242,3,0,0,1270,0,2008,0,98117,47.701,-122.362,1280,1199
3885801450,02/26/15,830000,2,1,1150,6000,1,0,1,710,440,1921,0,98033,47.6841,-122.213,2450,7200
9276201140,02/13/15,576750,3,2,2220,5000,1,0,0,1110,1110,1966,0,98116,47.5807,-122.394,1450,5000
7972601280,05/04/2015,495000,5,4,2500,7620,1,0,3,1250,1250,1962,0,98106,47.5298,-122.344,2020,7620
4022900077,04/13/15,615000,4,3,2750,15450,1,0,0,1800,950,1978,0,98155,47.7749,-122.283,2750,10620
2193310300,04/01/2015,510000,3,2,1430,9250,1,0,0,990,440,1983,0,98052,47.6952,-122.096,1830,8003
3221079055,03/25/15,367000,3,3,2260,93218,1,0,2,2260,0,1998,0,98022,47.2582,-121.935,2180,111078
9184700535,04/13/15,1075000,4,3,2820,5000,1.5,0,2,1800,1020,1926,0,98122,47.6097,-122.287,2880,6000
1877500090,02/11/2015,756000,3,3,3560,8297,1,0,2,1650,1910,1948,0,98199,47.6473,-122.407,2760,8297
8556800100,01/21/15,535000,4,3,2880,23994,2,0,3,2880,0,2002,0,98022,47.2124,-122.005,2470,17009
9830200475,03/23/15,525000,3,4,2200,7440,2,0,0,1710,490,1947,0,98118,47.5409,-122.268,1260,6765
2525000690,03/09/2015,347500,3,2,1620,7500,1,0,0,1220,400,1981,0,98059,47.4815,-122.162,1470,7938
3447000100,04/22/15,645000,4,3,2250,10696,2,0,0,2250,0,1996,0,98006,47.5715,-122.128,2340,13286
5101406489,05/01/2015,432000,3,2,1400,6380,1,0,0,700,700,1924,0,98125,47.7015,-122.316,1690,5800
7752000090,01/13/15,635000,4,2,2400,10050,1,0,0,2400,0,1957,0,98008,47.6339,-122.124,1680,10050
7852100110,04/22/15,490000,4,3,2640,5267,2,0,0,2640,0,2001,0,98065,47.5298,-121.88,2640,5670
1220000100,05/04/2015,215000,1,1,970,7639,1,0,0,570,400,1920,0,98166,47.4655,-122.346,1360,7380
4364700600,03/30/15,390000,3,1,1010,7920,1,0,0,1010,0,1925,0,98126,47.5249,-122.37,1520,7560
7129302095,02/13/15,265000,3,1,1122,6554,1.5,0,0,1122,0,1900,0,98118,47.5135,-122.257,1610,5650
7740100015,02/06/2015,440000,3,2,2840,16851,1,0,3,1600,1240,1950,0,98155,47.7458,-122.287,2650,11063
5279100625,04/29/15,248000,2,1,770,8600,1,0,0,770,0,1914,0,98027,47.5325,-122.031,1420,6960
5409800110,01/19/15,425000,4,3,3052,12145,2,0,0,3052,0,2004,0,98003,47.2598,-122.304,2767,8604
9264910100,02/18/15,341500,5,3,3120,10400,2,0,0,3120,0,1980,0,98023,47.3097,-122.34,2160,8267
8819900449,05/08/2015,395000,2,1,1100,3975,1,0,0,900,200,1950,0,98105,47.6701,-122.286,1110,4280
2085200261,02/18/15,422500,3,2,1960,6450,1,0,0,1000,960,1977,0,98038,47.3972,-122.029,1660,20720
3522900061,04/21/15,418000,2,1,1040,6900,1,0,0,1040,0,1915,0,98136,47.5411,-122.391,1620,6280
6072300110,04/16/15,550000,3,2,1940,8376,1,0,0,1290,650,1963,0,98006,47.5586,-122.173,2400,8674
1068000110,04/29/15,978500,3,3,2060,7080,2,0,0,1800,260,1940,0,98199,47.6455,-122.409,3070,7500
795000820,04/06/2015,220000,2,1,840,9000,1,0,0,840,0,1951,0,98168,47.5033,-122.329,1350,10400
3275000090,04/21/15,420000,4,3,2270,9100,2,0,0,2270,0,1978,0,98034,47.7242,-122.17,1710,7910
809002485,03/27/15,716000,3,2,1140,4800,1.5,0,0,1140,0,1915,0,98109,47.6368,-122.354,1260,4800
1775950100,01/13/15,357823,3,2,1240,9196,1,0,0,1240,0,1968,0,98072,47.7562,-122.094,1690,10800
7905200315,04/16/15,711777,4,2,2220,6731,1,0,0,1110,1110,1953,0,98116,47.5691,-122.391,1600,6350
7883604065,05/01/2015,210000,2,1,1100,6000,1.5,0,0,1100,0,1900,0,98108,47.5275,-122.323,1280,6000
7237500110,04/04/2015,1208000,4,3,4250,10925,2,0,0,4250,0,2003,0,98059,47.5297,-122.14,4650,11544
7135520300,04/07/2015,1300000,3,3,4120,16365,1,0,2,4120,0,1999,0,98059,47.5265,-122.148,4020,14110
3592500985,05/04/2015,880000,4,3,2350,4675,2,0,0,2150,200,1923,0,98112,47.6344,-122.305,2240,3848
7227800110,04/09/2015,315000,6,2,1750,17685,1,0,0,1750,0,1943,0,98056,47.5096,-122.178,1750,9209
3026059014,01/12/2015,400000,3,2,1950,4473,1,0,0,1530,420,1914,0,98034,47.7094,-122.228,2670,14256
8155820110,03/25/15,355000,3,2,1460,7203,1,0,0,1460,0,1990,0,98056,47.5049,-122.189,1570,7203
8029500100,02/26/15,317000,3,3,2100,7587,2,0,0,2100,0,1990,0,98023,47.3072,-122.391,2330,8119
7964410100,05/04/2015,700000,4,4,5360,25800,1,0,0,3270,2090,1971,0,98074,47.6099,-122.054,2650,21781
4113800300,04/14/15,600000,4,3,2420,7744,2,0,0,2420,0,1994,0,98056,47.534,-122.18,2820,11129
6145600855,05/04/2015,502000,4,2,1920,3844,1,0,0,1170,750,1967,0,98133,47.7041,-122.353,1480,3844
4438000165,04/20/15,122000,2,1,730,6728,1,0,0,730,0,1953,0,98148,47.4275,-122.324,1170,7034
6324000090,05/11/2015,210000,2,1,990,8140,1,0,0,990,0,1910,0,98116,47.5828,-122.382,2150,5000
2767604580,02/23/15,635000,3,2,1340,3900,2,0,0,1340,0,1900,0,98107,47.6711,-122.379,1470,1611
662310900,02/20/15,350000,3,3,2730,7372,2,0,0,2730,0,1998,0,98023,47.2831,-122.346,2710,8343
8928100025,03/24/15,750000,4,2,1950,6300,1.5,0,1,1650,300,1944,0,98115,47.6819,-122.271,1760,6300
1221039058,02/13/15,310597,4,2,2000,25700,1,0,0,1150,850,1958,0,98023,47.32,-122.362,2420,27500
3840700600,04/01/2015,355000,3,1,900,37800,1,0,0,700,200,1923,0,98034,47.7146,-122.234,1750,11998
6179900090,05/07/2015,415000,3,2,1770,10513,1,0,0,1400,370,1982,0,98028,47.7726,-122.266,2070,9968
2768301217,05/06/2015,580000,3,3,1980,1873,2,0,0,1470,510,1996,0,98107,47.6659,-122.369,1500,1873
7852020590,03/05/2015,499900,3,3,2100,5112,2,0,0,2100,0,1999,0,98065,47.5338,-121.867,2100,4370
2023039160,04/23/15,525000,4,3,2620,98881,1,0,0,1820,800,1952,0,98070,47.4662,-122.453,1728,95832
8631600025,02/20/15,425000,4,2,2290,8773,1,0,0,1330,960,1947,0,98133,47.7173,-122.33,1740,7058
8941800100,04/27/15,645000,3,4,3870,11000,2,0,2,2970,900,1991,0,98106,47.5545,-122.354,2970,11000
2473101140,04/28/15,314950,3,1,1590,8470,1,0,0,1140,450,1967,0,98058,47.4473,-122.159,1570,9375
8121100600,03/24/15,525000,3,1,1640,6180,1,0,0,1640,0,1946,0,98118,47.5682,-122.284,1540,6180
4459800100,04/22/15,390000,2,1,980,3800,1,0,0,980,0,1926,0,98103,47.6903,-122.34,1520,5010
8691360490,04/24/15,960000,4,4,4610,11676,2,0,0,4610,0,2000,0,98075,47.6011,-121.983,3900,11164
7605800090,01/08/2015,1010000,3,3,2860,5805,2,0,0,2860,0,1999,0,98005,47.6218,-122.16,2360,5832
7334500090,01/20/15,290000,3,2,1810,11456,1,0,0,1810,0,1970,0,98045,47.4648,-121.756,1360,12931
8964800930,03/17/15,1350000,4,2,2240,10296,1,0,0,2240,0,1948,0,98004,47.6177,-122.217,2500,10918
1972205338,04/18/15,550000,3,4,1450,1091,2,0,0,1200,250,2007,0,98119,47.6475,-122.359,1490,3017
7129302235,01/22/15,325000,3,2,2080,6554,1,0,0,1040,1040,1950,0,98118,47.5135,-122.257,1230,5650
3423600025,03/05/2015,825050,4,4,2860,3680,2,0,0,1980,880,1925,1993,98115,47.6752,-122.3,2010,3680
3277801450,04/15/15,390000,4,1,1140,6250,1.5,0,0,1140,0,1958,0,98126,47.5433,-122.375,1140,1370
1862400518,03/04/2015,385000,3,2,1320,1297,3,0,0,1320,0,1995,0,98117,47.6959,-122.376,1380,1503
8078350090,03/31/15,619000,3,3,2040,7503,2,0,0,2040,0,1987,0,98029,47.5718,-122.021,2170,7503
1423089118,03/25/15,494000,4,3,1790,42000,1,0,0,1170,620,1983,0,98045,47.4819,-121.744,2060,50094
7980900011,04/27/15,412450,3,2,1910,13505,1,0,0,1910,0,1955,0,98034,47.7114,-122.23,2010,8000
5309100750,01/23/15,580000,3,2,1460,2800,2,0,0,1460,0,1928,0,98117,47.6779,-122.371,1220,4062
9834200165,04/06/2015,704300,4,2,1790,4080,1.5,0,0,1790,0,1928,0,98144,47.5749,-122.291,1710,4080
